Date,BrandName,ProductName,Reason,Company
2016-04-27T00:00:00.0000000,Bakery,Bakery Creme Cakes ,Undeclared Peanuts,Southeastern Grocers LLC
2016-04-27T00:00:00.0000000,7-Eleven,7-Eleven Fresh To Go Cookies ,Undeclared Peanuts,Bakery Express of Southern California
2016-04-26T00:00:00.0000000,7-Eleven,7-Eleven Fresh To Go Cookies ,Undeclared peanuts,Glenn Wayne Wholesale Bakery
2016-04-26T00:00:00.0000000,Schaffner Distributing Pronutri LLC.,Re-VITA-lize liquid vitamin ,Undeclared Soy Lecithin and Milk ingredient,Schaffner Distributing Pronutri LLC.
2016-04-25T00:00:00.0000000,Vobla (Roach) and Bream,Dry Eviscerated Salted Fish ,Clostridium botulinum,Krasnyi Oktyabr Inc.
2016-04-25T00:00:00.0000000,Old Home Kitchens,Sliced Vanilla Creme Cake and Sliced Strawberry Swirl Creme Cake ,Undeclared Peanuts,Old Home Kitchens
2016-04-25T00:00:00.0000000,Fresenius Kabi USA,"Sensorcaine-MPF (bupivacaine HCl) Injection, USP, 0.75% ",Visible particulate matter characterized as glass,"Fresenius Kabi USA, LLC"
2016-04-24T00:00:00.0000000,Brand Name Gold Emblem Abound,Spiced Herbal Tea ,Salmonella,CVS Pharmacy
2016-04-23T00:00:00.0000000,"True Goodness, Wellsley Farms, Organic by Nature, Schwan's",Frozen vegetable products ,"Listeria monocytogenes, CRF2016",CRF Frozen Foods
2016-04-22T00:00:00.0000000,Chick-Fil-A,Chick-Fil-A Chocolate Chunk Cookies ,Undeclared Peanuts,CSM Bakery Solutions
2016-04-21T00:00:00.0000000,Life's Qik Fix and Zuma Supreme,Dietary Supplement ,Undeclared Milk and Soy,Magzuma Nutrition
2016-04-20T00:00:00.0000000,Covidien Oridion,Capnostream 20 and 20p patient monitors ,Battery manufacturing defect may increase the risk of thermal damage in the battery pack,Medtronic
2016-04-19T00:00:00.0000000,"Pharmakon Pharmaceuticals, Inc.",Sterile compounded products ,Lack of sterility assurance,"Pharmakon Pharmaceuticals, Inc."
2016-04-19T00:00:00.0000000,StemVitae,liquid multivitamin ,Undeclared milk and soy lecithin,Nuvi Global Corporation
2016-04-19T00:00:00.0000000,Angel Wings,Dietary Supplement ,Undeclared Milk and Soy,Magzuma Nutrition
2016-04-18T00:00:00.0000000,Hosdo,Hosdo Cake ,Undeclared Milk,Midwest International Corp.
2016-04-18T00:00:00.0000000,Nice!,Peach slices and mixed fruit ,Potential Glass,Milky Way International Trading Corp.
2016-04-15T00:00:00.0000000,Mary's,Home Made Vegetable Soup ,Clostridium botulinum,Mary's Home Canning
2016-04-15T00:00:00.0000000,Back to Nature,Classic Creme Cookies ,Undeclared Milk,"Back to Nature Foods, LLC"
2016-04-14T00:00:00.0000000,Norven,Herring in oil ,Listeria monocytogenes,OLMA-XXI Inc.
2016-04-14T00:00:00.0000000,Sugarfina,Milk Chocolate Malt Balls ,Undeclared peanuts,Sugarfina LLC
2016-04-14T00:00:00.0000000,Thomas’,Buns Bread ,Undeclared milk and eggs,Thomas Star Bakery of Ohio
2016-04-14T00:00:00.0000000,Gorgeous Memory,(Dried) Daylily ,Undeclared Sulfites,A&S Food Trading Inc.
2016-04-13T00:00:00.0000000,Hospira,"50% Magnesium Sulfate Injection, USP ",Particulate Matter,"Hospira, Inc."
2016-04-11T00:00:00.0000000,Whole Foods Market,"Asparagus, Pea & Ricotta Salad ",Undeclared Egg,Whole Foods Market
2016-04-11T00:00:00.0000000,Dexcom,"Dexcom G4 Platinum Receivers, Dexcom G4 Platinum Pediatric Receivers, Dexcom G4 Platinum Professional Receivers, Dexcom G4 Platinum with Share Receivers, Dexcom G4 Platinum with Share Pediatric Receivers and the Dexcom G5 Mobile Receivers ",Customers may not receive an intended audible alarm or alert if relying on hearing the alarm or alert.,"Dexcom, Inc."
2016-04-11T00:00:00.0000000,Back to Nature,Classic Crème Cookies ,Undeclared Milk,"Back to Nature Foods, LLC"
2016-04-11T00:00:00.0000000,Vascular Solutions,Guardian® II Hemostasis Valves ,Because they pose an increased risk of air leakage that may lead to an air embolism.,"Vascular Solutions, Inc."
2016-04-11T00:00:00.0000000,PICs by Price Chopper,Cinnamon Rolls with Cream Cheese Icing ,Undeclared Milk,EBB U.S. Inc. (English Bay Batter)
2016-04-11T00:00:00.0000000,Super Herbs,"Super Herbs Capsules, Weight Loss Dietary Supplement ","Unapproved new drug- FDA laboratory testing found SUPER HERBS to contain sibutramine, desmethylsibutramine, and/or phenolphthalein.",Super Herbs
2016-04-10T00:00:00.0000000,"Various: Reser's, Stonemill Kitchens, Safeway, Walmart","Various salads: potato salad, macaroni salad, deviled egg potato salad, tuna salad. ",Listeria monocytogenes,"Reser's Fine Foods, Inc."
2016-04-08T00:00:00.0000000,Taste of Inspirations,Edamame Rangoon ,Undeclared shellfish,Progressive Gourmet Inc.
2016-04-08T00:00:00.0000000,Bayer,Fetch™ 2 Aspiration Catheter ,Due to complaints of shaft breakage.,Boston Scientific Corporation
2016-04-07T00:00:00.0000000,Michel et Augustin,butter cookies ,Undeclared hazelnuts,Michel et Augustin Inc.
2016-04-07T00:00:00.0000000,Best Taste,Keo Me Den Candy ,Undeclared Peanuts,Country Favor Inc.
2016-04-06T00:00:00.0000000,Granna's,French Toast with diced potatoes and mandarin oranges ,Undeclared Milk,Granna's LLC
2016-04-05T00:00:00.0000000,Continuum Labs,Marketed as a dietary supplement ,Contains Ligandrol,INVISIBLU International LLC
2016-04-05T00:00:00.0000000,HEB Ready Fresh Go,Cut fruit packages containing apples ,Listeria monocytogenes,Fresh from Texas
2016-04-04T00:00:00.0000000,WD Import and Export,Dried Yellow Fish ,Fish was not properly eviscerated prior to processing,WD Import and Export Inc
2016-04-01T00:00:00.0000000,Roland,Fire Roasted Red Pepper Strips ,Possible Glass Fragments,Roland Food LLC
2016-04-01T00:00:00.0000000,Wylwood,Fresh Frozen Broccoli Cuts ,Listeria monocytogenes,"Alimentos Congelados, S.A. (Pinula)"
2016-04-01T00:00:00.0000000,Emerald,100 Calorie Pack Roasted & Salted Cashew Halves & Pieces ,Possible Glass Fragments,"Snyder's-Lance, Inc."
2016-03-31T00:00:00.0000000,Super Soynuts,Yogurt Super Soynuts ,Undeclared Milk,"Lee Seed Company, Inc."
2016-03-31T00:00:00.0000000,Meijer and R.W. Bakers Co.,Meijer Plain Knot Rolls and Assorted Dinner Rolls ,Undeclared Peanuts,R.W. Bakers Co.
2016-03-30T00:00:00.0000000,Cobblestone Bread Company,Wheat English Muffins ,Undeclared Milk,Flowers Foods Inc.
2016-03-28T00:00:00.0000000,Fresh Food Market,Cranberry Chicken Salad ,"Undeclared Pecans, Wheat and Soy",Quality Food Centers (QFC)
2016-03-28T00:00:00.0000000,B. Braun Medical Inc.,5% Dextrose Injection USP ,Leakage and visible particulate matter (microbial growth),B. Braun Medical Inc.
2016-03-26T00:00:00.0000000,Smallbatch Pets Inc.,Frozen Dog Duckbatch Sliders ,Salmonella and Listeria monocytogenes,Smallbatch Pets Inc.
2016-03-25T00:00:00.0000000,Reliable Compounding Pharmacy or Reliable Drug,All compounded products within expiry ,Lack of quality assurance and potential mislabeling,Reliable Drug Pharmacy
2016-03-25T00:00:00.0000000,Novus,Golden raisins ,Undeclared sulfites,"Ryszard Food Distributor, Inc."
2016-03-25T00:00:00.0000000,Trader Joe's,Chocolate Orange Sticks and Chocolate Raspberry Sticks ,Undeclared Milk,Trader Joe's
2016-03-25T00:00:00.0000000,Reliable Drug Pharmacy,All compounded drug products within expiry ,Lack of quality assurance,Reliable Drug Pharmacy
2016-03-24T00:00:00.0000000,Gerber,fruit flavored food pouches ,Spoilage organisms due to packaging defect,Gerber Products Company
2016-03-23T00:00:00.0000000,AA,Ginger Slices ,Undeclared Sulfites,AA USA Trading Inc.
2016-03-23T00:00:00.0000000,American Gourmet,Roasted and salted pistachios ,Salmonella,American Gourmet
2016-03-19T00:00:00.0000000,MFA,Bagged and bulk MFA 16% and 17% rabbit feed ,Product tested high for salt,MFA Incorporated
2016-03-18T00:00:00.0000000,Hospira,"8.4% Sodium Bicarbonate Injection, USP ",Presence of particulate matter,Hospira Inc.
2016-03-18T00:00:00.0000000,Undisputed,Dietary Supplement: Undisputed ,Because it contains Acacia rigidula,Nubreed Nutrition Inc.
2016-03-18T00:00:00.0000000,NOW,Various dietary supplements ,Undeclared Soy,"NOW Health Group, Inc."
2016-03-18T00:00:00.0000000,Hill Country Fare,Canned tuna ,"Product may be contaminated by spoilage organisms or pathogens, which could lead to life-threatening illness if consumed.",H-E-B
2016-03-17T00:00:00.0000000,Chicken of the Sea,Canned tuna ,"Product may be contaminated by spoilage organisms or pathogens, which could lead to life-threatening illness if consumed","Tri-Union Seafoods, LLC"
2016-03-17T00:00:00.0000000,Imperial Choice,Mandarin Oranges Broken Segments in Light Syrup ,"Cans may leak, bulge, or burst (may contain spoilage organisms or pathogens)",Greater Pittsburgh Community Food Bank
2016-03-16T00:00:00.0000000,Bumble Bee,Canned tuna ,"Product may be contaminated by spoilage organisms or pathogens, which could lead to life-threatening illness if consumed","Bumble Bee Foods, LLC"
2016-03-16T00:00:00.0000000,Ashland Food Co-op,Organic raw macadamia nuts ,Salmonella,Ashland Food Co-op
2016-03-14T00:00:00.0000000,"Nature's Eats, Southern Grove, Fresh Choice",Pistachios and mixes containing pistachios ,Salmonella,"Texas Star Nut and Food Co., Inc."
2016-03-11T00:00:00.0000000,Arrow,Intra-Aortic Balloon Catheter Kits and Percutaneous Insertion Kits ,The sheath body may become separated from the sheath hub,Teleflex Incorporated
2016-03-11T00:00:00.0000000,Boost tea,Boost Tea ,Salmonella,Awareness Corp.
2016-03-10T00:00:00.0000000,Nature's Eats,Natural Pistachio Kernels ,Salmonella,"Texas Star Nut and Food Co., Inc."
2016-03-10T00:00:00.0000000,"Wonderful, Trader Joe’s, Paramount Farms",In-shell and shelled pistachios ,Salmonella,Wonderful Pistachios
2016-03-10T00:00:00.0000000,"DiGiorno, Lean Cuisine & Stouffer’s","Pizzas, Pastas & Panini containing Spinach ",Potential presence of glass pieces,Nestle’ USA
2016-03-10T00:00:00.0000000,Favorites,Pistachios ,Salmonella,"Kanan Enterprises, Inc."
2016-03-10T00:00:00.0000000,"Puredesi, Puredahi, Patidar",Whole Milk and Low Fat Yogurt ,Incomplete pasteurization,"JRZ Dairy, Inc"
2016-03-09T00:00:00.0000000,"SuperMom's Kitchen, Take Away Cafe, and Express Cafe",Tuna Sandwiches ,Undeclared Milk,Northern Tier Bakery LLC
2016-03-09T00:00:00.0000000,Teva Pharmaceuticals,"Amikacin sulfate injection USP, 1 gram/4mL (250 mg/mL) ",Due to the potential presence of particulate matter identified as glass in one vial,Teva Pharmaceuticals
2016-03-08T00:00:00.0000000,Rose Brand,Dry Apricots ,Undeclared sulfites,Best Cash & Carry Inc.
2016-03-07T00:00:00.0000000,"Specialty Commodities, Inc.",Dry Roasted Almonds ,Undeclared cashews,"Specialty Commodities, Inc."
2016-03-07T00:00:00.0000000,Eatin' Alive,Thai Peanut Noodles and Thai Wrap ,Undeclared soy,Eatin' Alive
2016-03-05T00:00:00.0000000,Starbucks,Cheese & Fruit Bistro Box ,Undeclared cashews,Gretchen’s Shoebox Express
2016-03-04T00:00:00.0000000,GoGo squeeZ,Applesauce pouches ,Potential adulteration from food product residue,Materne North America Corp. (MNA)
2016-03-04T00:00:00.0000000,Progressive Gourmet Inc.,"Sausage, Egg, and Cheddar Cheese on English Muffin breakfast sandwiches ",Listeria monocytogenes,Progressive Gourmet Inc.
2016-03-04T00:00:00.0000000,Maytag,Blue cheese ,Listeria monocytogenes,Schnuck Markets
2016-03-03T00:00:00.0000000,Loki Fish,Smoked pink salmon ,Listeria monocytogenes,Loki Fish Co.
2016-03-03T00:00:00.0000000,"BI-LO, LLC",Cantaloupes ,Listeria monocytogenes,"BI-LO, LLC"
2016-03-02T00:00:00.0000000,Maytag,Blue cheese ,Listeria monocytogenes,Hy-Vee Inc.
2016-03-01T00:00:00.0000000,"Sagent Pharmaceuticals, Inc.","Fluconazole Injection, USP, (in 0.9% Sodium Chloride) 200mg per 100mL ",Discovery of an out of specification impurity result detected,"Sagent Pharmaceuticals, Inc."
2016-02-29T00:00:00.0000000,Maytag,Blue cheese ,Listeria monocytogenes,Whole Foods Market
2016-02-26T00:00:00.0000000,Maytag Blue,"Blue cheese wedges, wheels and crumbles ",Listeria monocytogenes,Maytag Dairy Farms
2016-02-26T00:00:00.0000000,Sweetwater Farms LLC,Alfalfa sprouts ,Salmonella Muenchen,Sweetwater Farms LLC
2016-02-26T00:00:00.0000000,Abbott,MitraClip® Delivery System ,"The user was unable to separate the implantable Clip from the delivery system. The delivery system's 'arm positioner' was not returned to the required neutral position by the operator during the deployment sequence, subsequently preventing the Clip from detaching.",Abbott
2016-02-25T00:00:00.0000000,Jack And The Green Sprouts,Sprouts ,E.coli O157,Jack And The Green Sprouts
2016-02-23T00:00:00.0000000,"Various: Angeli Foods, Harding's Markets, Gooseberries Fresh Food Market, Martha's Vineyard, Hollywood Market, Daniels Foods, Snook's Butcher Shoppe, Martin's Holiday Market, The Purple Onion, Remke Market)",Dark Chocolate Covered Coffee Beans ,Undeclared almonds,Lipari Foods
2016-02-23T00:00:00.0000000,Cabela's; Uncle Bucks,Maple Nut Candy ,Undeclared Peanut,Rucker's Wholesale and Service Co.
2016-02-23T00:00:00.0000000,"Shurfine, Western Family, HyVee, Market Pantry, Pear's Gourmet, Cash-Wa Distributing, Nutpro C.C.",Macadamia nuts ,Salmonella,Marathon Ventures
2016-02-22T00:00:00.0000000,Deer,Cumin Powder ,Undeclared peanuts,Best Foods Inc.
2016-02-21T00:00:00.0000000,HEB,Tartar Sauce ,Undeclared fish (anchovy),Fresh Creative Foods
2016-02-20T00:00:00.0000000,Organic traditions,Flax seed powder ,Salmonella,Health Matters America
2016-02-19T00:00:00.0000000,"Country Life Natural Foods, SAM International",Raw pistachios ,Salmonella,Country Life Natural Foods
2016-02-19T00:00:00.0000000,Maytag,Cheese ,Listeria monocytogenes,Maytag Dairy Farms
2016-02-18T00:00:00.0000000,Chef Hon,Steamed buns ,Undeclared egg,Peking Food LLC
2016-02-18T00:00:00.0000000,Maytag,Cheese ,Listeria monocytogenes,Maytag Dairy Farms
2016-02-18T00:00:00.0000000,Chappaqua Crunch,Granola ,Salmonella,Wild Blue Yonder Foods
2016-02-17T00:00:00.0000000,Baxter,0.9% Sodium Chloride Solution ,Particulate Matter,Baxter International Inc.
2016-02-16T00:00:00.0000000,Mitica,Cheese ,Listeria monocytogenes,Forever Cheese Inc.
2016-02-16T00:00:00.0000000,"Whole Foods Market, Mitica",Cheese ,Listeria monocytogenes,Whole Foods Market
2016-02-16T00:00:00.0000000,Pharmakon Pharmaceuticals,morphine sulfate 0.5 mg/mL preservative free in 0.9% sodium chloride ,Super-potent,Pharmakon Pharmaceuticals
2016-02-16T00:00:00.0000000,"Blue Goose Market, Hollywood Market, Market Fresh Fine Foods, more",Pistachio products ,Salmonella,"Lipari Foods, LLC"
2016-02-13T00:00:00.0000000,Maytag,Cheese ,Listeria monocytogenes,Maytag Dairy Farms
2016-02-13T00:00:00.0000000,Raw Meal,"Raw Meal Organic Chocolate, Vanilla, Original, and Vanilla Chai Shakes ",Salmonella,Garden of Life LLC
2016-02-12T00:00:00.0000000,Sam International & IFS,Pistachios ,Salmonella,"International Foodsource, LLC (IFS)"
2016-02-12T00:00:00.0000000,Wilderness Family Naturals,"Organic Coconut Milk Powder and various products (e.g. hot chocolate, pudding, cereal) containing the Organic Coconut Milk Powder. ",Undeclared Milk,Wilderness Family Naturals
2016-02-10T00:00:00.0000000,Cook Medical,"Single lumen Central Venous Catheters, Pressure Monitoring Sets and Trays ",Catheter tip fracture and/or separation,Cook Medical
2016-02-08T00:00:00.0000000,Giant Eagle,Japanese Breaded Cod Fillets ,Undeclared soy,Giant Eagle
2016-02-08T00:00:00.0000000,King Soopers,Gourmet bread pudding ,Undeclared walnuts,King Soopers
2016-02-06T00:00:00.0000000,Fresh Express,Chopped Romaine Lettuce ,"Undeclared milk, egg, wheat and fish",Fresh Express Inc.
2016-02-05T00:00:00.0000000,TF Foods Inc.,Fried Bean Snack (Na-Pia-Jo) ,Undeclared Peanuts,TF Foods Inc.
2016-02-05T00:00:00.0000000,Margaritaville,Margaritaville Banana Cream Pie Filling ,Salmonella,The Jel Sert Company
2016-02-05T00:00:00.0000000,"Citterio, Wellsley Farm, D+W and others",Mortadella and deli meats ,Undeclared Allergen (pistachio),"BJ’s Wholesale Club, Inc."
2016-02-05T00:00:00.0000000,Living Tree Community Foods,Organic Macadamia Nuts and Organic Macadamia Butter ,Salmonella,Living Tree Community Foods
2016-02-04T00:00:00.0000000,H-E-B,H-E-B Creamy Creations Caramel Pecan Turtle Ice Cream ,Foreign Object - Wood Pieces,H-E-B
2016-02-03T00:00:00.0000000,Izzie Macs! And Baby Bruddah's,Macadamia Nuts and Nut Butter ,Salmonella,"Mahina Mele Farms, LLC"
2016-02-01T00:00:00.0000000,Braga,Pistachios ,Salmonella,Braga Organic Farms
2016-02-01T00:00:00.0000000,Brian's,Cauliflower ,Undeclared Sulfites,"European Natural Food & Trading Co, Inc."
2016-01-29T00:00:00.0000000,Raw Meal,Organic Shake & Meal ,Salmonella,Garden of Life LLC
2016-01-28T00:00:00.0000000,Lucy's Weight Loss System,Pink Bikini and Shorts on The Beach ,"Undeclared Sibutramine, Phenolphthalein, and/or Diclofenac",Lucy's Weight Loss System
2016-01-27T00:00:00.0000000,Figi's,Classic Marzipan ,Undeclared almonds,"Figi's Companies, Inc."
2016-01-27T00:00:00.0000000,Purple Cow,Ice Cream ,Undeclared pecans,"House of Flavors, Inc."
2016-01-26T00:00:00.0000000,Baxter,"0.9% Sodium Chloride Injection, Metronidazole Injection, and Clinimix E 5/15 ",Leaking containers and particulate matter,Baxter International Inc.
2016-01-22T00:00:00.0000000,"Dole, Fresh Selections, Simple Truth, Marketside, The Little Salad Bar, and President’s Choice",Packaged salads ,Listeria Monocytogenes,"Dole Fresh Vegetables, Inc"
2016-01-22T00:00:00.0000000,AA,Dried kiwi and dried mango products ,Undeclared sulfites and colors,AA USA Trading Inc.
2016-01-22T00:00:00.0000000,Optisure,Optisure High Voltage Leads ,Risk of lead malfunction,"St. Jude Medical, Inc."
2016-01-21T00:00:00.0000000,Izzie Macs! And Baby Bruddah's,Macadamia Nuts and Nut butter ,Salmonella,"Mahina Mele Farms, LLC"
2016-01-20T00:00:00.0000000,"Master Herbs, Inc.",Licorice Coughing Liquid ,Contains undeclared morphine,"Master Herbs, Inc."
2016-01-16T00:00:00.0000000,Abbott's Compounding Pharmacy,"Sterile Compounded Products that include injectable medications, sterile solutions, eye drops, and eye ointments ",Lack of Sterility Assurance,Abbott's Compounding Pharmacy
2016-01-15T00:00:00.0000000,Uncle Buck's,Fish Batter Mix ,Undeclared Milk,BlendTech Inc
2016-01-15T00:00:00.0000000,Vital Essentials,Frozen Chicken Patties Entree for Dogs ,Salmonella,"Carnivore Meat Company, LLC"
2016-01-15T00:00:00.0000000,Fresh Express,Baby Spinach ,Undeclared Almond,Fresh Express
2016-01-15T00:00:00.0000000,Trader Joe's,Raw cashew pieces ,Salmonella,Heritage International (USA) Inc.
2016-01-11T00:00:00.0000000,Peddlin' Rooster,Barbecue Sauces ,Undeclared Soy and Anchovies,"Kermit, Inc."
2016-01-11T00:00:00.0000000,"H.E.B., CVS, Sunmark, Rite-Aid, Topcare, Kroger, GoodSense, Dollar General, and Care One",Children's guaifenesin grape and DM cherry liquid bottles ,Dosing cups have incorrect dosage markings,Perrigo Company plc
2016-01-09T00:00:00.0000000,Good Earth Egg Company,Shell eggs ,Salmonella,"Good Earth Egg Company, LLC"
2016-01-09T00:00:00.0000000,R Thomas Marketing LLC,Dietary Supplement ,Unapproved new drug,R Thomas Marketing LLC
2016-01-07T00:00:00.0000000,Nice!,Mandarin oranges in light syrup ,Due to Possible Glass in Product,Milky Way International Trading Corp.
2016-01-07T00:00:00.0000000,L.G,Asafoetida Powder ,Salmonella,Shakti Group USA LLC
2016-01-06T00:00:00.0000000,Cape Cod Cranberry Candy and Harvest Sweets,Milk Chocolate/Dark Chocolate/Yogurt Covered Cranberry Blend ,Undeclared Almonds,Cape Cod Provisions LLC
